symbol	GSM1526572	GSM1526573	GSM1526574	GSM1526575	GSM1526576	GSM1526577	GSM1526578	GSM1526579	GSM1526580	GSM1526581
ARSE	4.8901104667	4.0375994447	4.0532038319	4.1244943297	4.081862391	4.2429401602	4.0210375127	4.1961673237	4.0778849244	4.1150483616
ARSF	4.260632151	3.7102103908	3.7633081086	3.792159325	3.9599211474	3.5255087932	3.7554964466	3.7073958397	4.1910676905	3.6676083464
ARSG	6.7043951102	7.1590062627	7.1476967889	7.4438997609	7.5181327046	7.273868331	7.1020952612	7.5884774578	7.5843216653	7.3316381067
ARSJ	3.9717665641	3.5969679395	3.3123607814	3.6799255566	3.9317461767	3.3478495994	3.6218938956	3.543331905	4.1656266111	3.7291669738
ARSK	4.0204100204	4.8042918998	4.9658679957	4.351802968	4.5919662225	4.8311452465	4.9524500825	4.4267974908	4.0849683626	4.5872033256
ART1	4.9231596853	3.9282395882	4.4252119468	4.4488870672	4.4979406696	3.7229143786	4.0904890416	3.7130614812	4.6378554611	4.3693404978
ART3	4.5011615505	4.0577296179	3.9673220404	4.097207163	4.1019098668	4.0648815693	3.7746771247	3.9493727525	4.571021121	4.0637018288
ART4	4.7282098339	3.7239526883	3.1608651461	3.6265085255	4.0735672671	3.7701112658	3.443074704	3.521331251	3.6722245338	3.7056459192
ART5	5.1390291345	4.6088439911	4.6556301794	4.8568027475	4.7258785281	4.5618787643	4.6164938144	4.6348619211	4.6893383045	4.6242941846
ARTN	7.2831911511	5.4828580237	5.7354752537	5.8633111189	5.960815594	5.6423899513	5.5415966057	5.4611955517	6.2709118875	5.8193156139
ARV1	4.8351285186	5.7683318171	5.7494513764	5.5210354684	4.9774388728	5.7490176263	6.2502331106	5.3495513568	5.0068047697	5.5550132369
ARVCF	6.5252411167	5.3969691004	5.641971497	5.8245639127	6.1507385408	5.5323312591	5.4096567708	5.5623933505	6.1464790479	5.537023441
ARVP6125	3.9106704149	4.2571771235	3.5742120546	3.5052450578	4.0621273883	3.4379933169	4.0469902021	3.5714721346	3.9121972371	3.3359766879
ARX	8.3138632266	6.5713914035	6.724571628	6.9875983173	7.4745063934	6.6888677598	6.2479906023	6.3838571949	7.5324288042	6.7929086029
AS3MT	3.7151000309	3.4509423161	3.7065082249	3.9859456932	4.371750763	3.7343050135	4.7675640589	4.8042918998	4.1723075268	4.3031900649
ASAH1	9.6174440126	9.9430314625	10.0882718585	10.0709506981	7.895249682	10.0256367392	10.108609733	10.2207411016	9.8584635049	9.7887121306
ASAH2	4.0936815617	3.3301085061	3.664816107	3.91016860525	3.4465716793	3.3930431269	3.4125945979	3.5104380007	3.5363941464	3.1355379891
ASAM	4.9081673946	4.3291352734	4.4897926407	4.4959259409	4.4363206472	4.4326133148	4.2337400792	4.4161710641	4.9925822352	4.2697280978
ASAP1	8.2236507819	9.309714652	9.5503589177	8.9628533264	7.5599687466	9.3691461602	8.7953336039	9.3892557264	8.40989522	8.8202514149
ASAP1-IT	5.3422003514	6.8449324056	6.8779050356	6.7009712493	5.8968975967	6.1794446572	6.1440101441	6.8699975187	6.0150496174	6.5835513847
ASAP2	7.4438997609	7.9379780605	8.4731000197	6.6937026165	5.5650819711	7.905741903	7.6239443113	7.0946551842	6.0841416824	5.9034427819
ASAP3	6.2754087229	5.2371498766	5.1994590175	5.4007168689	5.6268444722	5.2990852839	5.2393626773	5.2779255236	5.8902001659	5.2921805909
ASB1	5.9842539365	6.2371782236	6.0342858898	6.0598352296	6.7513151213	5.9373295156	6.095569713	6.2452796532	6.0632475512	6.6013945688
ASB10	5.1272083956	4.3803437527	4.3031900649	4.4427273199	4.7561586216	4.4237804772	4.4810463334	4.1582322924	4.9960327505	4.4043330877
ASB11	2.906165703	2.5778530829	2.4157615732	2.4157615732	3.0686694594	2.4758757329	2.4679100549	2.2380699403	2.6929679837	2.5221958166
ASB12	3.8621117288	3.8472693783	3.7446973308	3.5812092386	3.5623142954	3.7899712596	3.0701946276	3.6895352317	3.5246190297	3.5656074142
ASB13	5.8828581842	6.1708074164	6.0919820914	6.2965088474	5.4973126141	5.836529709	6.3686150939	6.2400982618	6.6325252393	5.8423658486
ASB14	3.4571560483	3.1058017404	3.2069002158	3.4400725941	3.2226117013	3.3093668243	3.4782541854	3.124698693	3.2806688207	3.5695079899
ASB15	3.4614023549	3.5718303108	3.1858780528	3.4158485612	3.4691347794	3.3308509907	3.1641706116	3.4457267332	3.6729397075	3.3682396663
ASB16	7.1954272062	5.8967374222	6.1894339025	6.2248024851	6.6703891392	6.0183399745	5.7827349403	6.0582265194	7.1088397618	5.8004776825
ASB17	2.7307491435	2.7455203439	2.4668278776	2.6012947193	2.6614299002	2.5309355205	2.8045528583	2.6987123929	2.7896144933	2.6987123929
ASB18	6.9789100662	6.1754017717	6.1118544323	6.12594441	6.7923889369	6.2995803847	5.9343015224	6.0607609068	6.9566063812	6.087550715
ASB2	5.1211721486	4.2916420656	4.5470533896	4.387598209	4.5375212938	4.3591013695	4.3999745699	4.4417764288	4.8381265963	4.3797452266
ASB3	6.0687718488	7.1840194964	7.1265584046	7.0659288548	7.6715278269	6.8047035558	7.1538122168	6.9731685569	6.129057587	7.0898414811
ASB4	4.0004733672	3.626949904	3.6438585822	3.5246190297	3.466504282	3.4131594859	3.2973594088	3.4282620221	4.1114233481	3.7075652289
ASB5	3.7104772269	3.7958305887	3.7291669738	3.5824061461	3.6616198972	3.7773582031	3.6719096843	3.5292702372	3.5306137326	3.599678655
ASB6	7.1629422852	6.7198514266	6.5111747861	6.7686908336	6.9135782789	6.8801596168	6.9913881598	6.8321482359	7.2831911511	7.1642146269
ASB7	5.8630169187	6.253443126	6.2304156806	6.3582183616	6.1513374626	6.2331492168	6.6825380083	6.4106639143	6.6649850909	6.4607766958
ASB8	8.1841381042	8.630046351	9.1720671746	8.0446308295	7.5703006621	8.7902687459	8.7503722067	8.1883096849	8.6888655833	8.3169083137
ASB9P1	3.6356718054	3.5068266922	3.7838401884	3.4586814642	3.4140103474	3.547071595	3.3715693546	3.5029455007	3.5298748719	3.4379933169
ASCC1	4.3852750693	5.5698189599	5.5867806611	5.6847034239	5.541814549	6.1872312205	6.5520295144	6.0793452181	5.3197867549	5.7529499566
ASCC2	7.9508445165	8.0938217889	8.0608311954	8.3046264445	8.4136367487	8.2445654804	8.3845604172	8.3624532299	8.4898735445	8.3295757091
ASCC3	4.5661428489	6.3850510781	6.432276714	6.3480861101	5.9730025472	6.0355543206	6.45113122	6.1886862036	4.9337339625	6.3057866113
ASCL1	4.9072000677	3.8531183549	4.1190922117	4.1427195505	4.1590572659	4.2648890446	4.175123647	3.8127793549	4.399136488	4.3406614496
ASCL2	7.3109758996	5.8503656844	6.026749574	6.1906724628	5.9275276166	6.2220404404	6.1711863384	6.1863353267	6.6013945688	6.1872312205
ASCL3	4.020751613	3.4635546808	3.2963407204	3.828306235	3.8788799298	3.2655758143	3.9435552104	3.4524729381	3.360986873	3.5508836709
ASCL4	5.616131773	4.3500547173	4.1828267316	4.4606473047	4.5493874569	4.027433131	4.1472895872	4.2479078329	4.5763349828	4.1987227597
ASF1A	4.7035525296	5.9623939892	5.6060802899	5.4564170218	5.0915720367	5.5785902027	6.0753202556	5.5539986711	3.733130005	5.4886874854
ASF1B	6.0442251223	6.3593664199	6.6808373534	6.4897803334	5.4840016464	6.9838300756	7.3036454618	6.6467087124	6.9818452496	6.3805695864
ASGR1	8.7853848334	7.3326551917	7.1410468505	7.7875206141	7.9939126176	7.5150255145	7.3156759723	7.4931395549	8.3833813139	7.620904929
ASGR2	6.8897421814	6.9789100662	6.4676761021	7.3326551917	5.9240506126	6.9863700125	7.2741896113	7.5773126154	7.0225829512	6.7571532718
ASH1L	6.6513476063	7.8652394901	7.8856909355	7.7664303064	8.0995480367	7.7225865481	7.6497804989	7.9352533228	6.5741467062	8.1372172224
ASH2L	8.0031766823	8.4230634493	8.4460090019	8.287675201	7.5316112	8.2053640929	8.4472948316	8.0769154997	7.5779037092	8.2405375654
ASIP	5.8926215387	5.5871582603	5.7011562711	5.2095269607	5.470977803	5.3439144263	5.4681906807	5.2317474321	5.9617789247	5.486772807
ASL	6.8086906756	6.4375067678	6.4094300767	6.6084248366	6.3405780832	6.2769812401	6.3993797677	6.4315978811	6.3960621837	6.3695488056
ASNA1	9.039334222	8.7072397266	8.5524382906	8.798707473	7.9974000286	8.7348813814	9.0155582179	8.6371245432	9.2718592867	8.8995156286
ASNS	5.1262982575	4.7261112045	4.6394118092	4.6771773117	6.3168552919	4.7636953768	4.8028990501	4.8388120048	4.9453448425	5.3209440939
ASNSD1	4.7950101795	5.8201236835	5.5617565469	5.5672650999	5.5883377643	5.3611364311	5.7604590926	5.6592255356	5.1633319992	5.7068545281
ASPA	2.8460366559	2.5744707984	2.6838612344	2.7163168274	2.7937851365	2.9650074853	2.8421608568	2.6701468877	2.934728654	2.8015475188
ASPDH	5.4826244942	4.9342603639	5.0218705477	5.2138885934	5.249649822	5.0591520344	4.8321816183	5.0445725354	5.9281007491	4.9962151438
ASPH	5.6622696009	6.4533002256	6.4180394726	6.3717122555	5.4802590642	6.6564350023	6.5219471033	6.6875532456	6.0238825301	6.3526721416
ASPHD1	5.9530202818	4.9954925119	5.3147142733	5.2981768888	5.192389398	5.2527148472	4.9691938382	5.1527079263	6.0427036555	4.9775514013
ASPHD2	6.1426943307	6.5804591475	6.6975282357	6.5958471468	5.9366396648	6.6425516497	6.7334312191	6.7801989218	7.0572491249	6.4408530912
ASPM	3.2567421833	3.1162992238	3.1656559433	3.1280565259	3.2875422717	3.1257957743	3.3058145693	3.0760578959	3.2212082517	3.225196654
ASPN	3.0560271817	2.8303586419	2.9956463209	2.8873415747	2.911427641	2.9537026743	2.6302211485	2.783909469	2.9447855177	2.9362207224
ASPRV1	6.0906262155	4.6215876331	4.8538845882	5.0404376143	5.3695038046	5.128939394	4.6869580018	4.8327292065	5.420673767	5.1211721486
ASPSCR1	7.3829012058	6.4822003457	6.3976220266	6.4903571755	6.8596879483	6.5826858618	6.4829598397	6.407168348	7.1598742109	6.178569499
ASRGL1	5.8894808216	6.2551352292	5.9251977284	6.12560138	5.4707239261	6.0671196937	6.3909373852	6.3772111019	6.466986182	5.978113654
ASTE1	4.4918830221	5.2999217914	4.8294370043	4.9905277502	4.8996975567	4.5412897704	5.4702219127	5.1430341339	4.2717923666	5.2474553664
ASTL	6.7715552373	6.4995969984	5.0705973204	5.1175637983	5.2165998849	6.823630326	6.0569690092	5.0249011122	6.039657013	5.4278555535
ASTN1	5.265285517	4.6094641012	4.4228674331	4.6287796344	4.8381265963	4.4144821913	4.5523496299	4.4480692887	4.9800422696	4.6184217311
ASTN2	5.3204073198	4.6614377654	4.6988474017	4.9019429588	5.0273239435	4.820316321	4.6088439911	4.7853218528	5.2289780959	4.7761739994
ASXL1	6.1465966506	6.794448386	6.9038782972	6.8693881926	8.0090669906	6.8991425524	6.7228448925	6.9353257969	6.8870868836	7.1765179496
ASXL2	7.1548066888	7.7831814289	7.6776356094	7.8944778	7.8491716739	7.522822694	7.7513541093	7.8320833845	7.4270190174	8.0066374169
ASZ1	3.0812230323	2.9338772456	2.8766278484	2.923091763	2.863035182	2.9009541552	2.8846610636	2.8576285654	2.8891900107	2.7931450268
ATAD1	5.0413768268	6.2711466277	6.8391960503	6.4188768541	6.9672769722	6.5024995215	6.5502153204	6.5741467062	5.8159498986	7.0637649238
ATAD2	3.7514235106	4.4047661156	4.6339427391	4.3301833523	4.3318664184	4.6820678555	4.6631273388	4.5847395075	3.7953385269	4.4303696238
ATAD2B	3.9866123639	5.807443746	6.5599718463	5.6490303482	4.5455746454	5.6079096457	5.6741186479	6.2242651742	3.6067500488	5.123124198
ATAD3A	8.608181248	7.2441063694	7.4813931963	7.6222727563	8.4611436716	7.3150877965	7.3894434658	7.2337634858	8.4050676132	7.5445730244
ATAD3C	6.0602307313	4.7688920897	5.2003606882	5.473832447	5.2721265342	5.0428069262	6.0347644042	4.7373826	6.1020884736	5.3098140101
ATAD5	3.6719096843	4.2479078329	4.4124678136	4.0516666093	3.8866846748	4.2489363084	4.4337376424	4.3275659811	3.7341388602	4.1527051672
ATAT1	6.2371782236	5.7249417763	5.545155298	5.6966941929	6.0080720459	5.7329322302	5.9494230496	5.8291351153	5.7512928277	5.8699455483
ATCAY	5.1901589568	4.7862113783	4.8414144529	4.7814235332	4.9340421612	4.6985962892	4.4657838619	4.6368065707	5.0859644074	4.7959883154
ATE1	6.6715927312	7.458738373	8.3646429247	7.1792343178	6.6224024378	7.7637548973	7.4899780991	7.3307949087	7.2231068074	7.3783509002
ATF1	6.2571489224	6.6879571769	6.4127646759	6.8020338012	6.1676915556	6.9069357531	7.7082246315	7.1360389812	6.9108734233	6.9096206006
ATF2	8.2462528519	9.3645886557	9.326103962	9.1263567981	9.5572374924	9.0907186241	9.0876244149	9.0838295937	8.0108635891	9.1263567981
ATF3	5.4926901537	6.1917826684	5.5784120098	5.3600150294	4.9194806311	7.2435918974	6.0607609068	5.1095080133	5.2010354038	4.8305655567
ATF4	9.5472567223	9.3041041247	9.3167425411	9.8124383943	9.3851657116	9.8151525289	9.6814876255	9.5752949328	8.9915096144	9.5080843899
ATF5	7.2652098328	6.4501226128	6.3558165156	6.4907068597	6.2878196517	6.3953166721	6.4766288695	6.4886226421	6.9716985845	6.2208034143
ATF6	7.5979754503	8.9577431117	8.7469278265	8.8810801161	8.3486062545	8.7234723356	8.842916112	8.7978329335	7.2161219068	8.5833122987
ATF7	6.14036557895	6.1427585742	6.1534580919	6.12940713035	5.9838226739	6.2036107869	6.2798724804	6.71136664505	6.1752803796	6.4815961914
ATF7IP	8.3300358572	9.2775030734	9.4095248215	9.2651514519	9.864551956	9.0121345194	9.0496465118	9.5039133735	8.8122412245	9.4743472099
ATF7IP2	3.8683190736	4.7775823922	5.0068047697	4.3221731868	6.1009111968	4.9317357218	4.8014761698	4.3971063238	3.7861249845	5.5275287238
ATG10	4.9167612402	6.037477636	5.9345584642	5.8269583099	5.2143775722	6.1099441866	6.1354465087	5.8580244993	4.5208343602	5.3652158605
ATG12	5.9023869736	6.2531949923	5.7483310645	5.8230401803	5.7870629276	6.3060722457	5.9079920119	5.9314809063	5.6187379963	5.7235266742
ATG13	7.1625534136	7.7681354329	7.6642787321	7.9471489984	7.6548588573	7.9644203939	8.0450644611	8.06834586	7.8944778	7.93622582
ATG14	5.2643639216	5.9866888345	6.1316739611	6.0322105851	5.9165458279	6.4009600918	6.2485075494	6.2478341482	5.6743966861	6.1332286013
ATG16L1	5.8902001659	6.3499342767	6.1783715854	6.0883864307	6.9227820174	6.0409956968	6.284405166	6.2881357297	5.6863053364	6.5852955848
ATG2B	4.8218621003	6.2488525897	6.4452330057	6.3147500971	6.8427352911	6.3222649579	6.227115708	6.7081870337	5.7729191751	6.7412016926
ATG3	8.8785403818	9.1089269644	9.1239590718	9.2557073313	7.6315323345	9.1862526266	9.4045392745	9.02288893	8.3688375895	8.8340442316
ATG4A	4.6496876073	5.4936771379	5.6150000346	5.5969775309	4.9778510226	5.7931469825	5.8295592577	5.7665839582	4.9123133029	5.508690307
ATG4C	5.5613940699	7.5070784491	7.2636111856	7.1288822052	5.5437511635	7.4597696483	7.6960780598	7.0013666944	5.5513315554	6.6611480772
ATG4D	8.3314719718	7.3076693577	7.3231005776	7.4321403665	8.2253640997	7.4270190174	7.2780178593	7.4220131707	8.1841381042	7.6421830565
ATG5	5.8829435832	6.8953728011	6.9009049187	6.9468907674	6.6200278337	6.8471970171	7.0135820262	6.8008309273	5.6295198955	6.5700311247
ATG7	6.3650796368	8.2248862775	8.0159400644	8.1160919336	7.0090382598	7.7242172601	7.7867801423	8.2391067994	6.4309680438	7.5109558254
ATG9A	7.9651888256	7.8860035054	7.6146629513	7.7867801423	7.9074096611	7.5707704772	7.7295056287	7.7783050192	7.7229744233	7.7738843697
ATG9B	6.9877973198	5.8913796916	5.5881521367	6.1027704079	6.6865087885	5.8640072387	5.6924908051	5.7432616933	6.7228448925	6.0310543122
ATHL1	6.8209277276	6.3177511217	6.4624530442	6.2160151429	9.5051358997	6.4450228022	6.08390339	6.3709817324	6.8144242723	6.7606629612
ATIC	5.6714970439	6.6903867154	6.5207234154	6.2172975878	7.2517757715	6.9750754727	6.7585392113	6.0467729975	6.0312671869	6.9827367482
ATL1	5.254907366	6.7310532445	7.2311820565	4.6881381734	4.4655350558	6.168762874	5.8648833264	5.3876382397	4.8420559033	4.5869168805
ATL2	5.1202296759	6.2195023122	5.8251873425	5.9077714215	5.5090966634	6.2386558309	6.4413039239	5.9930790985	5.2194867009	5.8993447803
ATL3	5.1588814458	7.18835281955	7.7716252108	7.7052633927	6.70257740085	7.50537238185	7.57359210505	7.5210090876	6.8506419188	7.39807543805
ATM	4.6013707395	7.2290308209	7.6071339789	7.5793329581	9.2629531903	7.0750455408	7.2753171053	8.0453606906	6.7312046985	8.4025157586
ATMIN	7.4311680625	8.2765911149	8.1063648975	8.3949525061	7.9928666885	8.0667733725	8.2476323907	8.4025157586	7.6193350656	8.4670130858
ATN1	7.4150113167	6.3427405513	6.2995803847	6.3458549065	6.9531598604	6.5524224044	6.18444525	6.3902919184	6.796257784	6.5194884988
ATOH1	5.6467072775	6.3144421781	5.3566123818	5.3288809982	4.8278554625	5.4241874386	5.2607819922	4.7398070432	5.3582235254	5.3699675303
ATOH7	5.2473349821	4.7768288727	4.5959506465	4.7288510621	4.4738729981	4.8178600939	4.8603625202	4.6136521068	5.1400597423	4.5888185292
ATOH8	7.0202148071	5.739981699	5.6678893579	5.9357638965	6.303514841	5.7079426768	5.632892617	5.6738401018	6.691489676	5.9158279443
ATOX1	6.9922291574	7.1634584241	7.2527161262	7.0149080512	6.8645486412	7.2029921883	7.1760888552	7.0103243644	7.0264159674	7.1231560184
ATP10A	6.4169714961	5.820772055	6.1546721246	6.0695142648	7.3815740346	6.051078255	5.8970606161	6.0471788642	6.7977012402	6.6166244412
ATP10B	4.7139012316	3.8525379813	3.8820276671	4.3077142601	4.264103027	4.1373001295	3.8769809926	3.9684940133	4.7418989419	4.4004201191
ATP10D	6.0258914178	7.1363372044	7.1047708962	7.0607841905	5.8990240645	6.9481840841	7.0455205291	7.1402850225	6.3652818788	6.9014871158
ATP11B	5.9647565874	7.32739533115	7.26673643595	6.9956168223	7.2762942245	7.03332308285	6.98517324295	6.9657461091	6.33386004245	6.9687220226
ATP11C	4.2837255283	6.1186474357	6.5810615757	6.1890544133	5.886924698	6.1012843157	6.4018393217	6.7522468136	5.282181287	6.3635634818
ATP12A	4.3094048893	3.6153466785	3.7147547242	3.8338458422	3.7877665111	3.8571412823	3.5742120546	3.7453740643	3.9711736635	3.6884949524
ATP13A1	7.6944663764	7.37275466	7.5383747939	7.462043264	8.1477946524	7.5256715252	7.5860545369	7.6407944301	8.0691018147	7.7708922845
ATP13A2	7.7450908494	7.146676907	7.0898414811	7.323923588	7.713996032	6.9466515043	7.2213146992	7.0933286522	7.6110649733	7.4605301746
ATP13A3	5.1786495412	6.2258728355	6.2540137748	6.1977767072	6.0749945372	6.5621980656	6.2172975878	6.4851725945	5.4926901537	6.089195356
ATP13A4	3.5958085392	3.55878607775	3.906792085	3.35856453465	3.39652734565	3.6238232485	3.5405641483	3.32721738585	3.38572175425	3.3928158507
ATP13A5	3.4125945979	3.365085894	3.000922843	3.3233985238	3.2650008295	3.4801377321	3.15794309	3.0709414773	3.7037199031	3.317700672
ATP1A1	8.0261663568	8.9892374551	9.1398094349	9.0604279534	9.1557474147	9.0459379422	8.9864170668	8.9392020973	8.1142352952	9.1684199635
ATP1A2	5.3803658426	4.7158300953	4.615378257	4.8271773562	4.9447782345	4.7981961247	4.6752673853	4.6173112621	5.3240995771	4.8104785284
ATP1A3	4.5227619113	3.58157006	3.5915824481	3.561474757	3.6918181908	3.8408317083	3.3792956744	3.0439544709	3.7264645317	3.5744855582
ATP1A4	5.0018292601	4.6373868435	4.3015443979	4.6790668509	4.495090613	4.4303696238	4.7100910718	4.7510761596	4.7810554683	4.4144821913
ATP1B1	4.1824410305	5.0937949825	4.790134021	4.7740328214	4.2694281849	5.1960979897	5.1758273244	4.5132736482	4.3431536004	4.3769811221
ATP1B2	6.4043050078	5.1365771543	5.4248914351	5.3307188112	5.6795806609	5.1395999727	5.102001759	5.353480243	5.9801936866	5.1039942667
ATP1B3	6.210208653	7.3471341716	7.5205432711	7.4702597428	6.1461079173	7.4682667891	7.4883839425	7.0387926969	5.5993316981	7.0515947057
ATP1B4	3.3666132024	3.0750363986	2.8241815336	2.9477499457	2.922658165	2.9979830969	2.8521485352	2.9289027837	3.3026607711	2.9565828962
ATP2A1	5.6169605118	4.7632211775	5.102001759	4.9138530102	5.1521325956	4.9600622176	4.7926192399	4.8283266662	5.3530307687	4.6977257255
ATP2A2	7.0383929547	8.2545756225	8.5749049189	8.3304081549	7.8177762549	8.4237489337	8.297843028	8.678143535	8.0872085624	8.3143276865
ATP2A3	8.6657310176	7.7914438747	8.1085310774	7.5061640071	9.2593796561	8.1367494536	7.8760247801	7.8798515772	8.0891500856	8.1978397707
ATP2B1	5.7348310169	7.8569488037	8.1825717819	8.570998547	7.4506920704	8.1319946415	7.7356949195	8.2186882436	7.4356811741	8.0253171353
ATP2B2	6.3326430032	5.3922563049	5.2739542767	5.4447958447	5.5864435659	5.1668275648	5.2159772695	5.2447268609	5.5886786804	5.3769739354
ATP2B3	6.4825272964	5.1146596227	5.2490699563	5.620408579	5.5859233056	5.2282680443	5.045044419	5.0688147777	6.1465966506	5.1989177369
ATP2B4	6.5514182482	7.8862631552	7.2060422952	8.1801758803	8.6238843866	7.5492780667	7.5086105571	7.7870754564	6.9009049187	8.4260220771
ATP2C1	4.8957101989	6.8354627284	7.3659682454	6.2520240599	5.9849609555	6.343234713	6.484418782	6.4834214792	5.0065519865	6.1573879172
